Sample in Buffer,Sample in Window,TRIGGER,addr_wire[11:0],douta_wire[23:0],filtered_ecg_wire[39:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX
3638,3638,0,193,fe4b18,fffb330100
3639,3639,0,194,fd70a4,fffa91c700
3640,3640,0,195,fd70a4,fff9be6900
3641,3641,0,196,efc963,fff8d42100
3642,3642,0,197,ec5f93,fff7f04000
3643,3643,0,198,ed3a07,fff7277c00
3644,3644,0,199,f0a3d7,fff68e2c00
3645,3645,0,19a,f4e81b,fff6308300
3646,3646,0,19b,fd70a4,fff6184500
3647,3647,0,19c,ff258c,fff6478e00
3648,3648,0,19d,fd70a4,fff6b6d900
3649,3649,0,19e,fc9630,fff74fe400
3650,3650,0,19f,fa06d4,fff7f21b00
3651,3651,0,1a0,f17e4b,fff875e700
3652,3652,0,1a1,eb851f,fff8b6cb00
3653,3653,0,1a2,ee147b,fff8a0db00
3654,3654,0,1a3,ed3a07,fff8348f00
3655,3655,0,1a4,efc963,fff7880600
3656,3656,0,1a5,fa06d4,fff6c0d400
3657,3657,0,1a6,fbbbbc,fff6086200
3658,3658,0,1a7,fe4b18,fff584ad00
3659,3659,0,1a8,fc9630,fff5480e00
3660,3660,0,1a9,f5c28f,fff551f800
3661,3661,0,1aa,eeeeef,fff58cb000
3662,3662,0,1ab,e81b4f,fff5d26d00
3663,3663,0,1ac,e740db,fff5fb0f00
3664,3664,0,1ad,f258bf,fff5edc600
3665,3665,0,1ae,f258bf,fff5a30600
3666,3666,0,1af,fa06d4,fff5315c00
3667,3667,0,1b0,fd70a4,fff4bb5a00
3668,3668,0,1b1,000000,fff46f3100
3669,3669,0,1b2,fc9630,fff46c6600
3670,3670,0,1b3,f33333,fff4b9bc00
3671,3671,0,1b4,ec5f93,fff5414200
3672,3672,0,1b5,ed3a07,fff5dad100
3673,3673,0,1b6,eb851f,fff657ab00
3674,3674,0,1b7,efc963,fff696ca00
3675,3675,0,1b8,f4e81b,fff68c5200
3676,3676,0,1b9,ff258c,fff64e9d00
3677,3677,0,1ba,00da74,fff605fe00
3678,3678,0,1bb,ff258c,fff5e14b00
3679,3679,0,1bc,f5c28f,fff5fa3f00
3680,3680,0,1bd,f258bf,fff651e800
3681,3681,0,1be,eeeeef,fff6c99b00
3682,3682,0,1bf,efc963,fff7367700
3683,3683,0,1c0,e8f5c3,fff7684f00
3684,3684,0,1c1,e9d037,fff742b600
3685,3685,0,1c2,f17e4b,fff6c20900
3686,3686,0,1c3,fbbbbc,fff6027c00
3687,3687,0,1c4,fd70a4,fff52faf00
3688,3688,0,1c5,000000,fff47d3a00
3689,3689,0,1c6,fae148,fff4132900
3690,3690,0,1c7,f0a3d7,fff4047500
3691,3691,0,1c8,e66667,fff440fc00
3692,3692,0,1c9,e8f5c3,fff4a1a700
3693,3693,0,1ca,ec5f93,fff4f43e00
3694,3694,0,1cb,ec5f93,fff50ef500
3695,3695,0,1cc,eeeeef,fff4dbe800
3696,3696,0,1cd,fae148,fff4670700
3697,3697,0,1ce,ff258c,fff3d56e00
3698,3698,0,1cf,fa06d4,fff354f800
3699,3699,0,1d0,f77778,fff30a8400
3700,3700,0,1d1,f5c28f,fff309cf00
3701,3701,0,1d2,f33333,fff3548100
3702,3702,0,1d3,e8f5c3,fff3d3fb00
3703,3703,0,1d4,e740db,fff4672c00
3704,3704,0,1d5,ed3a07,fff4eba600
3705,3705,0,1d6,f33333,fff5499800
3706,3706,0,1d7,fae148,fff577ed00
3707,3707,0,1d8,fc9630,fff579d400
3708,3708,0,1d9,f40da7,fff557af00
3709,3709,0,1da,f69d03,fff51e2e00
3710,3710,0,1db,f0a3d7,fff4cf8b00
3711,3711,0,1dc,eb851f,fff46ca500
3712,3712,0,1dd,e8f5c3,fff3f00b00
3713,3713,0,1de,ec5f93,fff3600e00
3714,3714,0,1df,ec5f93,fff2cc5400
3715,3715,0,1e0,f77778,fff2559000
3716,3716,0,1e1,ec5f93,fff20e4100
3717,3717,0,1e2,fae148,fff20d5c00
3718,3718,0,1e3,ff258c,fff24e7200
3719,3719,0,1e4,fa06d4,fff2c6e700
3720,3720,0,1e5,efc963,fff3552200
3721,3721,0,1e6,eaaaab,fff3d51a00
3722,3722,0,1e7,e8f5c3,fff427f100
3723,3723,0,1e8,ec5f93,fff43df400
3724,3724,0,1e9,ee147b,fff416d400
3725,3725,0,1ea,f4e81b,fff3c8fc00
3726,3726,0,1eb,fd70a4,fff37baa00
3727,3727,0,1ec,fae148,fff357d000
3728,3728,0,1ed,f5c28f,fff3770400
3729,3729,0,1ee,f40da7,fff3d72800
3730,3730,0,1ef,efc963,fff45aa300
3731,3731,0,1f0,efc963,fff4d5ba00
3732,3732,0,1f1,e9d037,fff5181400
3733,3733,0,1f2,ec5f93,fff5091800
3734,3734,0,1f3,f33333,fff4ae0500
3735,3735,0,1f4,fd70a4,fff4329800
3736,3736,0,1f5,fe4b18,fff3d30e00
3737,3737,0,1f6,ff258c,fff3cd1500
3738,3738,0,1f7,00da74,fff448d700
3739,3739,0,1f8,000000,fff54f2f00
3740,3740,0,1f9,f4e81b,fff6bd8800
3741,3741,0,1fa,ed3a07,fff8504200
3742,3742,0,1fb,e9d037,fff9b1eb00
3743,3743,0,1fc,f17e4b,fffa9c2100
3744,3744,0,1fd,f33333,fffae22400
3745,3745,0,1fe,ff258c,fffa8add00
3746,3746,0,1ff,06d3a0,fff9c8f000
3747,3747,0,200,0962fd,fff8f62600
3748,3748,0,201,00da74,fff86b0b00
3749,3749,0,202,f4e81b,fff861cb00
3750,3750,0,203,f69d03,fff8e6f100
3751,3751,0,204,ee147b,fff9cd1c00
3752,3752,0,205,ee147b,fffac84c00
3753,3753,0,206,f4e81b,fffb83d200
3754,3754,0,207,f77778,fffbc7e600
3755,3755,0,208,01b4e8,fffb8e7100
3756,3756,0,209,044444,fffafb0700
3757,3757,0,20a,07ae14,fffa55fa00
3758,3758,0,20b,07ae14,fff9eb1700
3759,3759,0,20c,0369d0,fff9f64600
3760,3760,0,20d,fa06d4,fffa8c2d00
3761,3761,0,20e,f77778,fffb9a9600
3762,3762,0,20f,f4e81b,fffcec9b00
3763,3763,0,210,f77778,fffe417700
3764,3764,0,211,f5c28f,ffff555000
3765,3765,0,212,ff258c,fffffcca00
3766,3766,0,213,0369d0,0000242000
3767,3767,0,214,00da74,ffffd32c00
3768,3768,0,215,fd70a4,ffff1f2300
3769,3769,0,216,fe4b18,fffe287800
3770,3770,0,217,f40da7,fffd0bf000
3771,3771,0,218,eeeeef,fffbe2fc00
3772,3772,0,219,e06d3a,fffab06c00
3773,3773,0,21a,eaaaab,fff97a6a00
3774,3774,0,21b,eeeeef,fff83b3e00
3775,3775,0,21c,f92c60,fff6fd8500
3776,3776,0,21d,ff258c,fff5cfff00
3777,3777,0,21e,fc9630,fff4cde700
3778,3778,0,21f,fae148,fff413e600
3779,3779,0,220,fa06d4,fff3b5f000
3780,3780,0,221,ee147b,fff3b18600
3781,3781,0,222,eb851f,fff3f1de00
3782,3782,0,223,e9d037,fff44feb00
3783,3783,0,224,e3d70a,fff4a05c00
3784,3784,0,225,e3d70a,fff4b7f300
3785,3785,0,226,f4e81b,fff47edf00
3786,3786,0,227,fd70a4,fff3f4ee00
3787,3787,0,228,ff258c,fff3367c00
3788,3788,0,229,f69d03,fff269a800
3789,3789,0,22a,f77778,fff1c18900
3790,3790,0,22b,e8f5c3,fff15ca000
3791,3791,0,22c,e66667,fff1484200
3792,3792,0,22d,e8f5c3,fff172c600
3793,3793,0,22e,e81b4f,fff1bec200
3794,3794,0,22f,eb851f,fff20af000
3795,3795,0,230,fae148,fff245e200
3796,3796,0,231,fae148,fff26c9b00
3797,3797,0,232,f4e81b,fff2879c00
3798,3798,0,233,f17e4b,fff299b100
3799,3799,0,234,f4e81b,fff2a4f000
3800,3800,0,235,e81b4f,fff29add00
3801,3801,0,236,e740db,fff26cae00
3802,3802,0,237,e58bf3,fff2097800
3803,3803,0,238,e3d70a,fff172c600
3804,3804,0,239,eeeeef,fff0bcb700
3805,3805,0,23a,f4e81b,fff008b300
3806,3806,0,23b,f4e81b,ffef7ef900
3807,3807,0,23c,f77778,ffef3e7300
3808,3808,0,23d,f851ec,ffef55c900
3809,3809,0,23e,f4e81b,ffefbfdb00
3810,3810,0,23f,e8f5c3,fff05d3000
3811,3811,0,240,ddddde,fff0fb8500
3812,3812,0,241,df92c6,fff1653600
3813,3813,0,242,e66667,fff170fa00
3814,3814,0,243,e58bf3,fff108ab00
3815,3815,0,244,f40da7,fff03ac000
3816,3816,0,245,f40da7,ffef2bd200
3817,3817,0,246,f40da7,ffee198800
3818,3818,0,247,f17e4b,ffed385f00
3819,3819,0,248,e740db,ffeca82e00
3820,3820,0,249,e66667,ffec6df300
3821,3821,0,24a,e9d037,ffec775100
3822,3822,0,24b,f258bf,ffecb4b500
3823,3823,0,24c,00da74,ffed2cff00
3824,3824,0,24d,0b17e5,ffee098c00
3825,3825,0,24e,222222,ffefa11200
3826,3826,0,24f,340da7,fff2602800
3827,3827,0,250,3bbbbb,fff6b27200
3828,3828,0,251,4bf258,fffce79d00
3829,3829,0,252,606d39,0005273100
3830,3830,0,253,6e147a,000f774300
3831,3831,0,254,740da6,001bac4d00
3832,3832,0,255,717e4a,002962cc00
3833,3833,0,256,6e147a,0037fd3800
3834,3834,0,257,68f5c2,0046a83800
3835,3835,0,258,658bf2,0054645d00
3836,3836,0,259,562fc9,005494e700
3837,3837,0,25a,488888,0049d29400
3838,3838,0,25b,333333,00445fc100
3839,3839,0,25c,147ae1,0044db3100
3840,3840,0,25d,f5c28f,00499fdb00
3841,3841,0,25e,e22222,004f732f00
3842,3842,0,25f,d7e4b2,004f382300
3843,3843,0,260,d62fca,00472bce00
3844,3844,0,261,df92c6,0039be1400
3845,3845,0,262,e3d70a,0027420500
3846,3846,0,263,eeeeef,00114c5100
3847,3847,0,264,f4e81b,fffa5ed600
3848,3848,0,265,f40da7,ffe5660400
3849,3849,0,266,f0a3d7,ffd5112d00
3850,3850,0,267,f33333,ffcb47d600
3851,3851,0,268,ee147b,ffc8c33100
3852,3852,0,269,ec5f93,ffccf62800
3853,3853,0,26a,eb851f,ffd62fba00
3854,3854,0,26b,f17e4b,ffe2099d00
3855,3855,0,26c,f5c28f,ffede81100
3856,3856,0,26d,ff258c,fff78cab00
3857,3857,0,26e,fa06d4,fffd782400
3858,3858,0,26f,f92c60,ffff313500
3859,3859,0,270,f5c28f,fffd373a00
3860,3860,0,271,f40da7,fff8d2c800
3861,3861,0,272,f258bf,fff3ada700
3862,3862,0,273,eb851f,ffef62dc00
3863,3863,0,274,e4b17f,ffed186a00
3864,3864,0,275,f17e4b,ffed4a1e00
3865,3865,0,276,00da74,ffefbf7300
3866,3866,0,277,fbbbbc,fff3ab1800
3867,3867,0,278,01b4e8,fff7f9d200
3868,3868,0,279,000000,fffb9bd300
3869,3869,0,27a,f77778,fffdd35c00
3870,3870,0,27b,efc963,fffe4c8f00
3871,3871,0,27c,ee147b,fffd287700
3872,3872,0,27d,ee147b,fffae53d00
3873,3873,0,27e,efc963,fff8329100
3874,3874,0,27f,fc9630,fff5c7fa00
3875,3875,0,280,00da74,fff4364c00
3876,3876,0,281,0369d0,fff3d1b900
3877,3877,0,282,0369d0,fff49f3200
3878,3878,0,283,01b4e8,fff6629f00
3879,3879,0,284,f851ec,fff8ac7600
3880,3880,0,285,f17e4b,fffaf92600
3881,3881,0,286,f258bf,fffcd13400
3882,3882,0,287,f0a3d7,fffde22700
3883,3883,0,288,eb851f,fffe070700
3884,3884,0,289,fae148,fffd538100
3885,3885,0,28a,ff258c,fffc012100
3886,3886,0,28b,044444,fffa6bda00
3887,3887,0,28c,fa06d4,fff8e48500
3888,3888,0,28d,000000,fff7b8e000
3889,3889,0,28e,fa06d4,fff7125300
3890,3890,0,28f,f17e4b,fff6fe4400
3891,3891,0,290,efc963,fff7658800
3892,3892,0,291,f33333,fff8207900
3893,3893,0,292,f851ec,fff9030a00
3894,3894,0,293,028f5c,fff9e9ed00
3895,3895,0,294,05f92c,fffabe6a00
3896,3896,0,295,0a3d71,fffb7e9300
3897,3897,0,296,0962fd,fffc322a00
3898,3898,0,297,00da74,fffce35400
3899,3899,0,298,f77778,fffd91c200
3900,3900,0,299,f69d03,fffe336a00
3901,3901,0,29a,fae148,fffebbb200
3902,3902,0,29b,fae148,ffff215700
3903,3903,0,29c,fae148,ffff639600
3904,3904,0,29d,0bf259,ffff978c00
3905,3905,0,29e,0b17e5,ffffd75e00
3906,3906,0,29f,0da741,000043ec00
3907,3907,0,2a0,0b17e5,0000e81100
3908,3908,0,2a1,0bf259,0001c5e200
3909,3909,0,2a2,028f5c,0002c6cc00
3910,3910,0,2a3,ff258c,0003cc3400
3911,3911,0,2a4,f77778,0004ac5400
3912,3912,0,2a5,f77778,0005466700
3913,3913,0,2a6,01b4e8,0005868800
3914,3914,0,2a7,10369d,0005742b00
3915,3915,0,2a8,0ccccd,000526cb00
3916,3916,0,2a9,11eb85,0004ca8f00
3917,3917,0,2aa,0e81b5,000487c300
3918,3918,0,2ab,11eb85,00048a0e00
3919,3919,0,2ac,051eb8,0004ddef00
3920,3920,0,2ad,028f5c,0005812a00
3921,3921,0,2ae,044444,00065c4100
3922,3922,0,2af,051eb8,0007555b00
3923,3923,0,2b0,0bf259,000854e800
3924,3924,0,2b1,18bf25,0009510000
3925,3925,0,2b2,1b4e81,000a4cc100
3926,3926,0,2b3,1dddde,000b56e900
3927,3927,0,2b4,18bf25,000c777e00
3928,3928,0,2b5,1a740d,000db54700
3929,3929,0,2b6,162fc9,000f07bb00
3930,3930,0,2b7,0e81b5,00105dfa00
3931,3931,0,2b8,0ccccd,0011a10200
3932,3932,0,2b9,13a06d,0012c18b00
3933,3933,0,2ba,1c28f6,0013bea700
3934,3934,0,2bb,281b4e,0014aac800
3935,3935,0,2bc,28f5c2,0015a05f00
3936,3936,0,2bd,2d3a06,0016c22700
3937,3937,0,2be,28f5c2,0018234700
3938,3938,0,2bf,23d70a,0019c4e200
3939,3939,0,2c0,1f92c6,001b8b8c00
3940,3940,0,2c1,1b4e81,001d49cd00
3941,3941,0,2c2,1a740d,001ecde300
3942,3942,0,2c3,222222,001ff5ba00
3943,3943,0,2c4,24b17e,0020b62c00
3944,3944,0,2c5,2c5f92,0021239200
3945,3945,0,2c6,317e4b,0021638b00
3946,3946,0,2c7,317e4b,0021a3cb00
3947,3947,0,2c8,3258bf,002209aa00
3948,3948,0,2c9,2d3a06,0022a59500
3949,3949,0,2ca,1dddde,00236a7a00
3950,3950,0,2cb,1dddde,0024384600
3951,3951,0,2cc,1c28f6,0024df4700
3952,3952,0,2cd,1dddde,0025385800
3953,3953,0,2ce,1eb852,0025245100
3954,3954,0,2cf,281b4e,0024a04b00
3955,3955,0,2d0,2b851e,0023be8000
3956,3956,0,2d1,29d036,0022a24100
3957,3957,0,2d2,24b17e,00216e1900
3958,3958,0,2d3,1f92c6,00203de300
3959,3959,0,2d4,111111,001f176300
3960,3960,0,2d5,0f5c29,001df2f000
3961,3961,0,2d6,0a3d71,001cb67700
3962,3962,0,2d7,0a3d71,001b4b6a00
3963,3963,0,2d8,0ccccd,00199e2500
3964,3964,0,2d9,162fc9,0017b05e00
3965,3965,0,2da,162fc9,0015913400
3966,3966,0,2db,13a06d,00135c4000
3967,3967,0,2dc,0da741,001129d000
3968,3968,0,2dd,0962fd,000f0e5100
3969,3969,0,2de,fc9630,000d0bbb00
3970,3970,0,2df,f92c60,000b1b4d00
3971,3971,0,2e0,fa06d4,00092fde00
3972,3972,0,2e1,fa06d4,0007442400
3973,3973,0,2e2,fe4b18,00055dcf00
3974,3974,0,2e3,06d3a0,000390f500
3975,3975,0,2e4,088888,0001f97200
3976,3976,0,2e5,05f92c,0000afc400
3977,3977,0,2e6,01b4e8,ffffbc3000
3978,3978,0,2e7,ff258c,ffff16dd00
3979,3979,0,2e8,f33333,fffea16c00
3980,3980,0,2e9,eeeeef,fffe350500
3981,3981,0,2ea,eeeeef,fffda96a00
3982,3982,0,2eb,efc963,fffce62f00
3983,3983,0,2ec,f4e81b,fffbe6a200
3984,3984,0,2ed,fe4b18,fffabdc400
3985,3985,0,2ee,000000,fff98e3900
3986,3986,0,2ef,ff258c,fff8803300
3987,3987,0,2f0,fd70a4,fff7b2c400
3988,3988,0,2f1,f77778,fff7349200
3989,3989,0,2f2,eeeeef,fff6fdf300
3990,3990,0,2f3,eb851f,fff6f59900
3991,3991,0,2f4,ed3a07,fff6fc3600
3992,3992,0,2f5,ed3a07,fff6f58700
3993,3993,0,2f6,f258bf,fff6d1e500
3994,3994,0,2f7,f92c60,fff68f9600
3995,3995,0,2f8,f258bf,fff6307800
3996,3996,0,2f9,f851ec,fff5bc8400
3997,3997,0,2fa,f92c60,fff5341d00
3998,3998,0,2fb,f92c60,fff4a00900
3999,3999,0,2fc,f33333,fff408b000
4000,4000,0,2fd,e9d037,fff37d8f00
4001,4001,0,2fe,e81b4f,fff3135300
4002,4002,0,2ff,ed3a07,fff2de6c00
4003,4003,0,300,f40da7,fff2ed7900
4004,4004,0,301,f851ec,fff3419700
4005,4005,0,302,fbbbbc,fff3cedf00
4006,4006,0,303,fe4b18,fff47fec00
4007,4007,0,304,fd70a4,fff53a9700
4008,4008,0,305,f69d03,fff5e24700
4009,4009,0,306,f258bf,fff6608100
4010,4010,0,307,f17e4b,fff6ab9c00
4011,4011,0,308,e81b4f,fff6c2f000
4012,4012,0,309,ec5f93,fff6b39f00
4013,4013,0,30a,f4e81b,fff68ea600
4014,4014,0,30b,fd70a4,fff66db800
4015,4015,0,30c,000000,fff6651a00
4016,4016,0,30d,0369d0,fff6862200
4017,4017,0,30e,fc9630,fff6d4cf00
4018,4018,0,30f,e9d037,fff73e1d00
4019,4019,0,310,e4b17f,fff7997700
4020,4020,0,311,eaaaab,fff7b49000
4021,4021,0,312,ec5f93,fff7676100
4022,4022,0,313,ed3a07,fff6a27700
4023,4023,0,314,fbbbbc,fff5837900
4024,4024,0,315,01b4e8,fff4500c00
4025,4025,0,316,01b4e8,fff3651200
4026,4026,0,317,01b4e8,fff3127100
4027,4027,0,318,000000,fff386b200
4028,4028,0,319,f69d03,fff4bb6700
4029,4029,0,31a,f17e4b,fff6778000
4030,4030,0,31b,ee147b,fff85d1900
4031,4031,0,31c,eeeeef,fffa09ac00
4032,4032,0,31d,efc963,fffb2a7d00
4033,4033,0,31e,f92c60,fffb977a00
4034,4034,0,31f,0369d0,fffb59e700
4035,4035,0,320,fa06d4,fffa9c5f00
4036,4036,0,321,fbbbbc,fff9a0b800
4037,4037,0,322,ff258c,fff8a5c400
4038,4038,0,323,f5c28f,fff7dc1e00
4039,4039,0,324,eeeeef,fff758d100
4040,4040,0,325,ed3a07,fff7172300
4041,4041,0,326,f17e4b,fff70ac900
4042,4042,0,327,eeeeef,fff71e3100
4043,4043,0,328,f851ec,fff7432600
4044,4044,0,329,fe4b18,fff76e8900
4045,4045,0,32a,0369d0,fff7a32200
4046,4046,0,32b,01b4e8,fff7e2ab00
4047,4047,0,32c,ff258c,fff830ae00
4048,4048,0,32d,f5c28f,fff8878200
4049,4049,0,32e,f0a3d7,fff8dcab00
4050,4050,0,32f,efc963,fff9202a00
4051,4051,0,330,f17e4b,fff946f200
4052,4052,0,331,f77778,fff9516400
4053,4053,0,332,fe4b18,fff94ed600
4054,4054,0,333,ec5f93,fff9456a00
4055,4055,0,334,f69d03,fff93bfc00
4056,4056,0,335,044444,fff928e000
4057,4057,0,336,00da74,fff902cc00
4058,4058,0,337,f40da7,fff8b80600
4059,4059,0,338,eaaaab,fff83c0e00
4060,4060,0,339,ec5f93,fff795ab00
4061,4061,0,33a,eeeeef,fff6d8f900
4062,4062,0,33b,ed3a07,fff61dbc00
4063,4063,0,33c,f851ec,fff5819900
4064,4064,0,33d,fd70a4,fff51ed100
4065,4065,0,33e,044444,fff5117000
4066,4066,0,33f,00da74,fff561bb00
4067,4067,0,340,fae148,fff607ff00
4068,4068,0,341,f33333,fff6e43c00
4069,4069,0,342,ed3a07,fff7c6bd00
4070,4070,0,343,eaaaab,fff878b800
4071,4071,0,344,ec5f93,fff8ccaf00
4072,4072,0,345,ee147b,fff8aa1400
4073,4073,0,346,f5c28f,fff818a500
4074,4074,0,347,000000,fff73f8300
4075,4075,0,348,000000,fff6585100
4076,4076,0,349,ff258c,fff5a05900
4077,4077,0,34a,fa06d4,fff5426300
4078,4078,0,34b,ec5f93,fff5487d00
4079,4079,0,34c,e9d037,fff59b5d00
4080,4080,0,34d,e8f5c3,fff6069100
4081,4081,0,34e,e9d037,fff6515e00
4082,4082,0,34f,eb851f,fff64b5100
4083,4083,0,350,fae148,fff5e91b00
4084,4084,0,351,fc9630,fff53e6a00
4085,4085,0,352,fc9630,fff47d5800
4086,4086,0,353,fae148,fff3d9b000
4087,4087,0,354,f92c60,fff380b300
4088,4088,0,355,eb851f,fff37e2800
4089,4089,0,356,e9d037,fff3c26f00
4090,4090,0,357,eaaaab,fff424c600
4091,4091,0,358,e9d037,fff47a5a00
4092,4092,0,359,f0a3d7,fff4a3bf00
4093,4093,0,35a,f851ec,fff4989900
4094,4094,0,35b,fbbbbc,fff46ab700
4095,4095,0,35c,ff258c,fff43bb000
