Sample in Buffer,Sample in Window,TRIGGER,addr_wire[11:0],douta_wire[23:0],filtered_ecg_wire[39:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX
658,658,0,65f,ed3a07,fff642db00
659,659,0,660,f17e4b,fff7d23400
660,660,0,661,f77778,fff8d72300
661,661,0,662,fe4b18,fff92ee000
662,662,0,663,051eb8,fff8e8dd00
663,663,0,664,028f5c,fff83b2500
664,664,0,665,00da74,fff7763600
665,665,0,666,f0a3d7,fff6e05000
666,666,0,667,e81b4f,fff6a93a00
667,667,0,668,e8f5c3,fff6d5ea00
668,668,0,669,efc963,fff74c4b00
669,669,0,66a,ed3a07,fff7d48000
670,670,0,66b,fa06d4,fff83aca00
671,671,0,66c,0369d0,fff85bc300
672,672,0,66d,044444,fff8373100
673,673,0,66e,fc9630,fff7dfa900
674,674,0,66f,fe4b18,fff77c2d00
675,675,0,670,f33333,fff72eda00
676,676,0,671,f258bf,fff716f500
677,677,0,672,f17e4b,fff73d5300
678,678,0,673,f33333,fff7a2f700
679,679,0,674,f4e81b,fff83a8200
680,680,0,675,0369d0,fff8f97f00
681,681,0,676,fc9630,fff9c83500
682,682,0,677,fd70a4,fffa90a700
683,683,0,678,0369d0,fffb355700
684,684,0,679,051eb8,fffba5f000
685,685,0,67a,fd70a4,fffbdbcc00
686,686,0,67b,fa06d4,fffbe36100
687,687,0,67c,f92c60,fffbdbe500
688,688,0,67d,f851ec,fffbf01d00
689,689,0,67e,ff258c,fffc489e00
690,690,0,67f,06d3a0,fffcfeba00
691,691,0,680,0ccccd,fffe194100
692,692,0,681,05f92c,ffff7eff00
693,693,0,682,05f92c,0001027500
694,694,0,683,00da74,000261ba00
695,695,0,684,f5c28f,0003576800
696,696,0,685,f33333,0003a81f00
697,697,0,686,f0a3d7,0003314200
698,698,0,687,f0a3d7,0001f7b500
699,699,0,688,fa06d4,0000289400
700,700,0,689,ff258c,fffe0fc300
701,701,0,68a,028f5c,fffc0a3000
702,702,0,68b,01b4e8,fffa693600
703,703,0,68c,eeeeef,fff9534800
704,704,0,68d,e740db,fff8bb7100
705,705,0,68e,f0a3d7,fff8680000
706,706,0,68f,ec5f93,fff8088b00
707,707,0,690,e58bf3,fff753f400
708,708,0,691,e740db,fff61ff900
709,709,0,692,eeeeef,fff478d100
710,710,0,693,00da74,fff2a35600
711,711,0,694,fc9630,fff0f80f00
712,712,0,695,fae148,ffefd4b000
713,713,0,696,fae148,ffef77ad00
714,714,0,697,ed3a07,ffefee6900
715,715,0,698,e66667,fff10c7800
716,716,0,699,e66667,fff273ce00
717,717,0,69a,e147ae,fff3b2b700
718,718,0,69b,eaaaab,fff46aba00
719,719,0,69c,f33333,fff466f900
720,720,0,69d,fc9630,fff3b76800
721,721,0,69e,fd70a4,fff29ec700
722,722,0,69f,fd70a4,fff182cc00
723,723,0,6a0,fc9630,fff0c8ce00
724,724,0,6a1,f69d03,fff0b86900
725,725,0,6a2,e81b4f,fff15f9600
726,726,0,6a3,d9999a,fff28a3d00
727,727,0,6a4,e66667,fff3df1800
728,728,0,6a5,ed3a07,fff4f4a400
729,729,0,6a6,f258bf,fff57c4400
730,730,0,6a7,f4e81b,fff54d9800
731,731,0,6a8,f69d03,fff478fd00
732,732,0,6a9,f77778,fff3397700
733,733,0,6aa,fae148,fff1e17000
734,734,0,6ab,ec5f93,fff0b66600
735,735,0,6ac,e740db,ffefea8000
736,736,0,6ad,e81b4f,ffef8e0f00
737,737,0,6ae,e9d037,ffef9cb500
738,738,0,6af,e81b4f,ffeffab700
739,739,0,6b0,f69d03,fff08d0000
740,740,0,6b1,f258bf,fff1319c00
741,741,0,6b2,fbbbbc,fff1d92100
742,742,0,6b3,fa06d4,fff26d8600
743,743,0,6b4,eaaaab,fff2da2e00
744,744,0,6b5,eb851f,fff3084a00
745,745,0,6b6,e740db,fff2deac00
746,746,0,6b7,e66667,fff256d400
747,747,0,6b8,e66667,fff177d700
748,748,0,6b9,e66667,fff060f900
749,749,0,6ba,ee147b,ffef45d200
750,750,0,6bb,f69d03,ffee60ba00
751,751,0,6bc,f40da7,ffeddeb700
752,752,0,6bd,ec5f93,ffedcc9800
753,753,0,6be,f0a3d7,ffee186800
754,754,0,6bf,e9d037,ffee906000
755,755,0,6c0,f33333,ffef075300
756,756,0,6c1,fae148,ffef609100
757,757,0,6c2,051eb8,ffefb84100
758,758,0,6c3,0ccccd,fff05b3200
759,759,0,6c4,22fc96,fff1c91b00
760,760,0,6c5,3258bf,fff48ce400
761,761,0,6c6,41b4e8,fff922bb00
762,762,0,6c7,4bf258,ffffcd9300
763,763,0,6c8,599999,000892f700
764,764,0,6c9,4e81b4,00132c8c00
765,765,0,6ca,4ccccc,001f116400
766,766,0,6cb,45f92c,002b6dc100
767,767,0,6cc,3f258b,003736ee00
768,768,0,6cd,3bbbbb,00413df100
769,769,0,6ce,3a06d3,0048619600
770,770,0,6cf,28f5c2,004bbb9500
771,771,0,6d0,23d70a,004ae89300
772,772,0,6d1,0e81b5,00461a0000
773,773,0,6d2,fbbbbc,003e1ed400
774,774,0,6d3,e22222,003413c100
775,775,0,6d4,d9999a,0029249900
776,776,0,6d5,d1eb85,001e2c3b00
777,777,0,6d6,d1eb85,0013916500
778,778,0,6d7,d7e4b2,000942ee00
779,779,0,6d8,e81b4f,fffefc4b00
780,780,0,6d9,f40da7,fff493af00
781,781,0,6da,fa06d4,ffea464600
782,782,0,6db,f5c28f,ffe0ce4e00
783,783,0,6dc,fae148,ffd9533c00
784,784,0,6dd,ed3a07,ffd504c900
785,785,0,6de,ee147b,ffd4c1e700
786,786,0,6df,eeeeef,ffd8a9ca00
787,787,0,6e0,f17e4b,ffe0038a00
788,788,0,6e1,efc963,ffe947cd00
789,789,0,6e2,f5c28f,fff2847600
790,790,0,6e3,fae148,fff9d86300
791,791,0,6e4,fbbbbc,fffdf5de00
792,792,0,6e5,fa06d4,fffe74cd00
793,793,0,6e6,ff258c,fffbef2700
794,794,0,6e7,fa06d4,fff7c45b00
795,795,0,6e8,e740db,fff39fa000
796,796,0,6e9,e58bf3,fff0f18200
797,797,0,6ea,e8f5c3,fff07d0d00
798,798,0,6eb,f33333,fff2330600
799,799,0,6ec,fc9630,fff5454200
800,800,0,6ed,028f5c,fff8895500
801,801,0,6ee,fd70a4,fffae47700
802,802,0,6ef,fa06d4,fffbada200
803,803,0,6f0,fd70a4,fffadc3700
804,804,0,6f1,f258bf,fff8f35000
805,805,0,6f2,ee147b,fff6c9e700
806,806,0,6f3,ed3a07,fff52e9b00
807,807,0,6f4,ed3a07,fff4a55800
808,808,0,6f5,efc963,fff5375a00
809,809,0,6f6,044444,fff6891400
810,810,0,6f7,06d3a0,fff8020800
811,811,0,6f8,07ae14,fff91d7200
812,812,0,6f9,fe4b18,fff98ee000
813,813,0,6fa,ff258c,fff96ef500
814,814,0,6fb,eeeeef,fff910be00
815,815,0,6fc,f40da7,fff8ebf800
816,816,0,6fd,f17e4b,fff94fd700
817,817,0,6fe,f5c28f,fffa556000
818,818,0,6ff,f258bf,fffbba6400
819,819,0,700,ff258c,fffd0e7e00
820,820,0,701,05f92c,fffdd22400
821,821,0,702,088888,fffdb7aa00
822,822,0,703,01b4e8,fffcba8200
823,823,0,704,fa06d4,fffb2dd200
824,824,0,705,efc963,fff998da00
825,825,0,706,f258bf,fff88cbe00
826,826,0,707,efc963,fff863e400
827,827,0,708,f851ec,fff92e7e00
828,828,0,709,fa06d4,fffa9fff00
829,829,0,70a,051eb8,fffc3dcc00
830,830,0,70b,0a3d71,fffd813b00
831,831,0,70c,044444,fffe0cda00
832,832,0,70d,051eb8,fffdcd6700
833,833,0,70e,028f5c,fffcfeb000
834,834,0,70f,f40da7,fffc117e00
835,835,0,710,f17e4b,fffb7fc000
836,836,0,711,fa06d4,fffba0ab00
837,837,0,712,fc9630,fffc8afd00
838,838,0,713,fc9630,fffe07f700
839,839,0,714,0369d0,ffffa8a200
840,840,0,715,10369d,0000f7cc00
841,841,0,716,12c5f9,0001a47000
842,842,0,717,0bf259,00019fb700
843,843,0,718,0369d0,0001214800
844,844,0,719,ff258c,000095bc00
845,845,0,71a,fd70a4,000072ea00
846,846,0,71b,ff258c,00010a4800
847,847,0,71c,00da74,0002676f00
848,848,0,71d,07ae14,00044f6f00
849,849,0,71e,111111,0006564000
850,850,0,71f,0e81b5,0007ffa700
851,851,0,720,111111,0008ef3900
852,852,0,721,170a3d,0009091400
853,853,0,722,0ccccd,00087b0b00
854,854,0,723,000000,0007a82b00
855,855,0,724,044444,000707f300
856,856,0,725,ff258c,0006f51000
857,857,0,726,088888,000798f700
858,858,0,727,11eb85,0008d38b00
859,859,0,728,1b4e81,000a5cfd00
860,860,0,729,1dddde,000bdb6600
861,861,0,72a,206d3a,000d0ded00
862,862,0,72b,1d036a,000de02f00
863,863,0,72c,199999,000e741f00
864,864,0,72d,13a06d,000f0c8700
865,865,0,72e,11eb85,000ff55400
866,866,0,72f,0da741,00115ba200
867,867,0,730,170a3d,001341d700
868,868,0,731,23d70a,0015788700
869,869,0,732,29d036,0017b38100
870,870,0,733,2740da,00199e0200
871,871,0,734,266666,001afac600
872,872,0,735,258bf2,001bb7b400
873,873,0,736,18bf25,001be9cb00
874,874,0,737,199999,001bca0a00
875,875,0,738,1d036a,001b9d9d00
876,876,0,739,1c28f6,001ba73400
877,877,0,73a,17e4b1,001c06c900
878,878,0,73b,23d70a,001cba5b00
879,879,0,73c,266666,001d975d00
880,880,0,73d,23d70a,001e5e1800
881,881,0,73e,1f92c6,001ec4bb00
882,882,0,73f,24b17e,001e9fcb00
883,883,0,740,1f92c6,001deb6d00
884,884,0,741,199999,001cd36300
885,885,0,742,147ae1,001b9d2300
886,886,0,743,13a06d,001a95c700
887,887,0,744,155555,0019f18500
888,888,0,745,1a740d,0019b9e500
889,889,0,746,1a740d,0019c6d300
890,890,0,747,18bf25,0019cf3000
891,891,0,748,17e4b1,001981a900
892,892,0,749,17e4b1,0018a58e00
893,893,0,74a,111111,00172ba900
894,894,0,74b,05f92c,001530cd00
895,895,0,74c,00da74,0012f1b800
896,896,0,74d,fc9630,0010b00f00
897,897,0,74e,00da74,000e9e0e00
898,898,0,74f,0da741,000cd17900
899,899,0,750,10369d,000b43c500
900,900,0,751,111111,0009e2b000
901,901,0,752,0ccccd,000898e900
902,902,0,753,0a3d71,0007625f00
903,903,0,754,fc9630,0006409e00
904,904,0,755,f5c28f,00053c3e00
905,905,0,756,f69d03,0004587000
906,906,0,757,f33333,00038de600
907,907,0,758,f5c28f,0002c86f00
908,908,0,759,f5c28f,0001e25500
909,909,0,75a,fe4b18,0000ba4200
910,910,0,75b,fa06d4,ffff2fd400
911,911,0,75c,fe4b18,fffd404e00
912,912,0,75d,028f5c,fffb087500
913,913,0,75e,f258bf,fff8c2ec00
914,914,0,75f,ed3a07,fff6be6100
915,915,0,760,e4b17f,fff538ca00
916,916,0,761,ec5f93,fff45ed200
917,917,0,762,ed3a07,fff427b100
918,918,0,763,f92c60,fff46c8300
919,919,0,764,ff258c,fff4ea7c00
920,920,0,765,fd70a4,fff562d900
921,921,0,766,fc9630,fff5a7e000
922,922,0,767,fd70a4,fff5ace900
923,923,0,768,f33333,fff5815a00
924,924,0,769,eaaaab,fff5471400
925,925,0,76a,e58bf3,fff51d4300
926,926,0,76b,e58bf3,fff5162b00
927,927,0,76c,eaaaab,fff52aed00
928,928,0,76d,fae148,fff5469c00
929,929,0,76e,fae148,fff5484700
930,930,0,76f,f4e81b,fff514b900
931,931,0,770,fc9630,fff4a34500
932,932,0,771,00da74,fff408bd00
933,933,0,772,ee147b,fff368f000
934,934,0,773,ec5f93,fff2f2ea00
935,935,0,774,eeeeef,fff2ce8500
936,936,0,775,f0a3d7,fff31be400
937,937,0,776,eeeeef,fff3d84400
938,938,0,777,f0a3d7,fff4df8200
939,939,0,778,fd70a4,fff5fb3800
940,940,0,779,f92c60,fff6e61a00
941,941,0,77a,fbbbbc,fff76a5700
942,942,0,77b,f4e81b,fff7620f00
943,943,0,77c,ed3a07,fff6cfba00
944,944,0,77d,ee147b,fff5d6eb00
945,945,0,77e,eaaaab,fff4b1dc00
946,946,0,77f,eb851f,fff3a4df00
947,947,0,780,f258bf,fff2e98d00
948,948,0,781,f258bf,fff29f7900
949,949,0,782,f77778,fff2c81800
950,950,0,783,028f5c,fff34a7d00
951,951,0,784,000000,fff3fec700
952,952,0,785,000000,fff4c40700
953,953,0,786,eb851f,fff575d100
954,954,0,787,e9d037,fff6067900
955,955,0,788,ed3a07,fff66c0f00
956,956,0,789,e9d037,fff6a4df00
957,957,0,78a,ec5f93,fff6ac6900
958,958,0,78b,00da74,fff68a5200
959,959,0,78c,ff258c,fff64b1400
960,960,0,78d,f77778,fff6012300
961,961,0,78e,ff258c,fff5bee000
962,962,0,78f,ff258c,fff5999300
963,963,0,790,eeeeef,fff59e1800
964,964,0,791,ed3a07,fff5cefa00
965,965,0,792,eeeeef,fff624cd00
966,966,0,793,ec5f93,fff693e500
967,967,0,794,f258bf,fff708de00
968,968,0,795,01b4e8,fff7748200
969,969,0,796,f92c60,fff7c4ea00
970,970,0,797,01b4e8,fff7f84100
971,971,0,798,044444,fff80dd500
972,972,0,799,fe4b18,fff8178d00
973,973,0,79a,e81b4f,fff8195a00
974,974,0,79b,e740db,fff8163e00
975,975,0,79c,eeeeef,fff8093200
976,976,0,79d,ee147b,fff7eb0100
977,977,0,79e,ee147b,fff7ae5300
978,978,0,79f,ff258c,fff7530400
979,979,0,7a0,028f5c,fff6e5e900
980,980,0,7a1,01b4e8,fff6833b00
981,981,0,7a2,f92c60,fff63e4200
982,982,0,7a3,f17e4b,fff6232800
983,983,0,7a4,f0a3d7,fff62f9100
984,984,0,7a5,ed3a07,fff6522600
985,985,0,7a6,ec5f93,fff674ae00
986,986,0,7a7,e8f5c3,fff67de900
987,987,0,7a8,efc963,fff6619800
988,988,0,7a9,f92c60,fff61e3d00
989,989,0,7aa,fe4b18,fff5bf3000
990,990,0,7ab,f92c60,fff5502500
991,991,0,7ac,f4e81b,fff4dc5600
992,992,0,7ad,f17e4b,fff469f600
993,993,0,7ae,eb851f,fff3f9e700
994,994,0,7af,eb851f,fff38bda00
995,995,0,7b0,ec5f93,fff3221e00
996,996,0,7b1,f17e4b,fff2cc6d00
997,997,0,7b2,f5c28f,fff2a1cc00
998,998,0,7b3,fc9630,fff2be8600
999,999,0,7b4,ff258c,fff3350800
1000,1000,0,7b5,fc9630,fff404d200
1001,1001,0,7b6,fe4b18,fff5192000
1002,1002,0,7b7,f69d03,fff6473c00
1003,1003,0,7b8,ed3a07,fff75b7b00
1004,1004,0,7b9,eb851f,fff8238300
1005,1005,0,7ba,eb851f,fff87d7300
1006,1006,0,7bb,eaaaab,fff85d8a00
1007,1007,0,7bc,e9d037,fff7c8f700
1008,1008,0,7bd,f77778,fff6dc4300
1009,1009,0,7be,fd70a4,fff5bed900
1010,1010,0,7bf,00da74,fff4a42600
1011,1011,0,7c0,fbbbbc,fff3b88400
1012,1012,0,7c1,efc963,fff31d0c00
1013,1013,0,7c2,e8f5c3,fff2ddd400
1014,1014,0,7c3,e81b4f,fff2ef0f00
1015,1015,0,7c4,e740db,fff330db00
1016,1016,0,7c5,eb851f,fff37b5c00
1017,1017,0,7c6,f40da7,fff3adc100
1018,1018,0,7c7,f92c60,fff3b9a100
1019,1019,0,7c8,00da74,fff3a8fd00
1020,1020,0,7c9,fc9630,fff38fc500
1021,1021,0,7ca,00da74,fff390c400
1022,1022,0,7cb,f33333,fff3be9e00
1023,1023,0,7cc,e2fc96,fff41af800
1024,1024,0,7cd,e8f5c3,fff4927f00
1025,1025,0,7ce,eaaaab,fff5035600
1026,1026,0,7cf,f33333,fff554c900
1027,1027,0,7d0,fc9630,fff57a5200
1028,1028,0,7d1,028f5c,fff5862300
1029,1029,0,7d2,000000,fff59b1e00
1030,1030,0,7d3,fbbbbc,fff5dbf300
1031,1031,0,7d4,000000,fff65f3e00
1032,1032,0,7d5,f92c60,fff7204600
1033,1033,0,7d6,f0a3d7,fff8041500
1034,1034,0,7d7,eeeeef,fff8e06800
1035,1035,0,7d8,eeeeef,fff98eba00
1036,1036,0,7d9,f40da7,fff9f91800
1037,1037,0,7da,f851ec,fffa19c100
1038,1038,0,7db,00da74,fffa018b00
1039,1039,0,7dc,088888,fff9d10700
1040,1040,0,7dd,06d3a0,fff9aef900
1041,1041,0,7de,0bf259,fff9c68100
1042,1042,0,7df,f69d03,fffa280000
1043,1043,0,7e0,e58bf3,fffacaf100
1044,1044,0,7e1,efc963,fffb8a8000
1045,1045,0,7e2,f33333,fffc332200
1046,1046,0,7e3,f4e81b,fffc963b00
1047,1047,0,7e4,fa06d4,fffc929300
1048,1048,0,7e5,044444,fffc2df300
1049,1049,0,7e6,051eb8,fffb8b7a00
1050,1050,0,7e7,fd70a4,fffad86700
1051,1051,0,7e8,f0a3d7,fffa315f00
1052,1052,0,7e9,ec5f93,fff99caa00
1053,1053,0,7ea,ee147b,fff90a0d00
1054,1054,0,7eb,ec5f93,fff85ec400
1055,1055,0,7ec,e740db,fff7823d00
1056,1056,0,7ed,e8f5c3,fff66d8500
1057,1057,0,7ee,f69d03,fff5369700
1058,1058,0,7ef,fa06d4,fff4039200
1059,1059,0,7f0,fa06d4,fff2ffb900
1060,1060,0,7f1,f69d03,fff246af00
1061,1061,0,7f2,f5c28f,fff1e59400
1062,1062,0,7f3,ee147b,fff1d04f00
1063,1063,0,7f4,ec5f93,fff1edd300
1064,1064,0,7f5,e740db,fff21a6800
1065,1065,0,7f6,e81b4f,fff23cba00
1066,1066,0,7f7,ec5f93,fff2469200
1067,1067,0,7f8,f92c60,fff2416f00
1068,1068,0,7f9,f77778,fff23c9f00
1069,1069,0,7fa,f92c60,fff24dbc00
1070,1070,0,7fb,f851ec,fff27cda00
1071,1071,0,7fc,f5c28f,fff2c8e300
1072,1072,0,7fd,eb851f,fff31baf00
1073,1073,0,7fe,e8f5c3,fff358b400
1074,1074,0,7ff,e66667,fff362d200
1075,1075,0,800,e58bf3,fff32baf00
1076,1076,0,801,e2fc96,fff2ae4400
1077,1077,0,802,f4e81b,fff1ffb700
1078,1078,0,803,e9d037,fff12ee200
1079,1079,0,804,f69d03,fff05cbd00
1080,1080,0,805,f77778,ffef96df00
1081,1081,0,806,efc963,ffeeef7d00
1082,1082,0,807,e22222,ffee61b000
1083,1083,0,808,e3d70a,ffede6cc00
1084,1084,0,809,e81b4f,ffed78ad00
1085,1085,0,80a,e58bf3,ffed17eb00
1086,1086,0,80b,e8f5c3,ffeccd0c00
1087,1087,0,80c,f17e4b,ffecaa3400
1088,1088,0,80d,f17e4b,ffecc20000
1089,1089,0,80e,f851ec,ffed217f00
1090,1090,0,80f,f5c28f,ffedbf3e00
1091,1091,0,810,f40da7,ffee87fc00
1092,1092,0,811,e8f5c3,ffef54b400
1093,1093,0,812,e3d70a,ffeffed700
1094,1094,0,813,e147ae,fff061f200
1095,1095,0,814,e58bf3,fff06d9500
1096,1096,0,815,e740db,fff021bf00
1097,1097,0,816,efc963,ffef974000
1098,1098,0,817,f0a3d7,ffeeef9600
1099,1099,0,818,f5c28f,ffee552800
1100,1100,0,819,f77778,ffede83a00
1101,1101,0,81a,ed3a07,ffedb7ac00
1102,1102,0,81b,e4b17f,ffedbbe600
1103,1103,0,81c,e2fc96,ffeddb9800
1104,1104,0,81d,df92c6,ffedf56000
1105,1105,0,81e,da740e,ffede52d00
1106,1106,0,81f,e147ae,ffed916e00
1107,1107,0,820,eaaaab,ffecf32e00
1108,1108,0,821,f40da7,ffec1e5700
1109,1109,0,822,ff258c,ffeb3ff400
1110,1110,0,823,044444,ffea9aeb00
1111,1111,0,824,0ccccd,ffea87f400
1112,1112,0,825,05f92c,ffeb5a4800
1113,1113,0,826,0bf259,ffed5f4e00
1114,1114,0,827,18bf25,fff0c98200
1115,1115,0,828,206d3a,fff5af8100
1116,1116,0,829,2eeeef,fffc07c100
1117,1117,0,82a,570a3d,0003c10e00
1118,1118,0,82b,6b851e,000cc8a400
1119,1119,0,82c,717e4a,00171af600
1120,1120,0,82d,6d3a06,0022a7a500
1121,1121,0,82e,6740da,002f414d00
1122,1122,0,82f,50369c,003c679400
1123,1123,0,830,428f5c,004934e700
1124,1124,0,831,34e81b,00545f2a00
1125,1125,0,832,258bf2,0050fd8400
1126,1126,0,833,1a740d,0047491f00
1127,1127,0,834,0a3d71,003f87b300
1128,1128,0,835,028f5c,003a22ed00
1129,1129,0,836,eb851f,00365f7500
1130,1130,0,837,e2fc96,0032d19000
1131,1131,0,838,e2fc96,002dd48100
1132,1132,0,839,db4e82,0026118e00
1133,1133,0,83a,d8bf26,001ae04e00
1134,1134,0,83b,db4e82,000c79ee00
1135,1135,0,83c,e22222,fffbff6d00
1136,1136,0,83d,e81b4f,ffeb3d6b00
1137,1137,0,83e,f69d03,ffdc576300
1138,1138,0,83f,fae148,ffd1513700
1139,1139,0,840,000000,ffcbac8c00
1140,1140,0,841,fbbbbc,ffcc063700
1141,1141,0,842,eeeeef,ffd1ecd700
1142,1142,0,843,e9d037,ffdbe9fc00
1143,1143,0,844,e740db,ffe7c7f900
1144,1144,0,845,eaaaab,fff3108300
1145,1145,0,846,e8f5c3,fffb8f6500
1146,1146,0,847,ec5f93,ffffd7ca00
1147,1147,0,848,f0a3d7,ffff8b6600
1148,1148,0,849,f5c28f,fffb670c00
1149,1149,0,84a,ff258c,fff5058500
1150,1150,0,84b,ff258c,ffee6b8500
1151,1151,0,84c,f851ec,ffe9819700
1152,1152,0,84d,e8f5c3,ffe78d4900
1153,1153,0,84e,e66667,ffe8ec8200
1154,1154,0,84f,e9d037,ffed06b300
1155,1155,0,850,e740db,fff287f300
1156,1156,0,851,f17e4b,fff7d43700
1157,1157,0,852,f851ec,fffb805800
1158,1158,0,853,f851ec,fffcbc3600
1159,1159,0,854,fd70a4,fffb7d3500
1160,1160,0,855,fe4b18,fff86de900
1161,1161,0,856,f851ec,fff4abcc00
1162,1162,0,857,efc963,fff1621a00
1163,1163,0,858,e9d037,ffef716100
1164,1164,0,859,eb851f,ffef397500
1165,1165,0,85a,ee147b,fff08c4a00
1166,1166,0,85b,f851ec,fff2d7cf00
1167,1167,0,85c,000000,fff5620b00
1168,1168,0,85d,fe4b18,fff78aac00
1169,1169,0,85e,fc9630,fff8f43e00
1170,1170,0,85f,fbbbbc,fff98f6100
1171,1171,0,860,f77778,fff98a1300
1172,1172,0,861,f33333,fff92ce000
1173,1173,0,862,ee147b,fff8b70200
1174,1174,0,863,eb851f,fff84b2300
1175,1175,0,864,eb851f,fff7e7fb00
1176,1176,0,865,f5c28f,fff77af300
1177,1177,0,866,fae148,fff6f04500
1178,1178,0,867,00da74,fff64e6800
1179,1179,0,868,fe4b18,fff5b3dc00
1180,1180,0,869,01b4e8,fff55bda00
1181,1181,0,86a,fbbbbc,fff57c8400
1182,1182,0,86b,f851ec,fff637c900
1183,1183,0,86c,f258bf,fff77de800
1184,1184,0,86d,efc963,fff9132100
1185,1185,0,86e,f17e4b,fffa9a0900
1186,1186,0,86f,00da74,fffbbcd200
1187,1187,0,870,028f5c,fffc429c00
1188,1188,0,871,01b4e8,fffc2b6600
1189,1189,0,872,028f5c,fffba90400
1190,1190,0,873,fae148,fffb0c3700
1191,1191,0,874,f40da7,fffaa18900
1192,1192,0,875,f5c28f,fffa935f00
1193,1193,0,876,f4e81b,fffade1200
1194,1194,0,877,f851ec,fffb5b2d00
1195,1195,0,878,f77778,fffbcdf400
1196,1196,0,879,fd70a4,fffc078f00
1197,1197,0,87a,088888,fffbfa3900
1198,1198,0,87b,0a3d71,fffbc13c00
1199,1199,0,87c,0b17e5,fffb9ae400
1200,1200,0,87d,088888,fffbcf4700
1201,1201,0,87e,000000,fffc95f600
1202,1202,0,87f,fc9630,fffdfc8c00
1203,1203,0,880,fae148,ffffd93c00
1204,1204,0,881,f77778,0001d39000
1205,1205,0,882,f77778,00037a9300
1206,1206,0,883,0a3d71,0004750900
1207,1207,0,884,111111,00049bd300
1208,1208,0,885,11eb85,0004118500
1209,1209,0,886,0e81b5,00032eec00
1210,1210,0,887,111111,000273d300
1211,1211,0,888,07ae14,0002503c00
1212,1212,0,889,044444,000305c100
1213,1213,0,88a,044444,00048c0b00
1214,1214,0,88b,044444,00069d5600
1215,1215,0,88c,0ccccd,0008d0f500
1216,1216,0,88d,170a3d,000ac12b00
1217,1217,0,88e,2147ae,000c351700
1218,1218,0,88f,162fc9,000d212400
1219,1219,0,890,1c28f6,000db47100
1220,1220,0,891,1f92c6,000e36ea00
1221,1221,0,892,147ae1,000ef1fb00
1222,1222,0,893,0f5c29,00100d6600
1223,1223,0,894,10369d,001183f400
1224,1224,0,895,0e81b5,0013290f00
1225,1225,0,896,147ae1,0014b87500
1226,1226,0,897,1f92c6,0015f0b200
1227,1227,0,898,258bf2,0016b03b00
1228,1228,0,899,29d036,001703ef00
1229,1229,0,89a,23d70a,00171bf800
1230,1230,0,89b,222222,0017409d00
1231,1231,0,89c,1b4e81,0017ac9a00
1232,1232,0,89d,170a3d,00187c9e00
1233,1233,0,89e,162fc9,00199f2600
1234,1234,0,89f,13a06d,001adbf700
1235,1235,0,8a0,12c5f9,001be4f000
1236,1236,0,8a1,1b4e81,001c722300
1237,1237,0,8a2,1eb852,001c55e400
1238,1238,0,8a3,1f92c6,001b8d6e00
1239,1239,0,8a4,22fc96,001a411800
1240,1240,0,8a5,1d036a,0018b77e00
1241,1241,0,8a6,147ae1,0017407700
1242,1242,0,8a7,0a3d71,001613d100
1243,1243,0,8a8,0b17e5,0015493d00
1244,1244,0,8a9,088888,0014cb1000
1245,1245,0,8aa,0bf259,001468e500
1246,1246,0,8ab,17e4b1,0013eccf00
1247,1247,0,8ac,170a3d,0013306e00
1248,1248,0,8ad,147ae1,00122c4f00
1249,1249,0,8ae,0da741,0010ecaa00
1250,1250,0,8af,0f5c29,000f944c00
1251,1251,0,8b0,fd70a4,000e36c000
1252,1252,0,8b1,f69d03,000cd95500
1253,1253,0,8b2,f40da7,000b620700
1254,1254,0,8b3,fc9630,0009b68900
1255,1255,0,8b4,efc963,0007afbe00
1256,1256,0,8b5,fe4b18,0005468700
1257,1257,0,8b6,07ae14,00028c9f00
1258,1258,0,8b7,088888,ffffc2c800
1259,1259,0,8b8,044444,fffd38de00
1260,1260,0,8b9,f92c60,fffb3ae500
1261,1261,0,8ba,efc963,fff9f82500
1262,1262,0,8bb,ec5f93,fff96def00
1263,1263,0,8bc,eb851f,fff966db00
1264,1264,0,8bd,f33333,fff9921b00
1265,1265,0,8be,f258bf,fff9984600
1266,1266,0,8bf,fa06d4,fff9437200
1267,1267,0,8c0,f851ec,fff87fb100
1268,1268,0,8c1,fbbbbc,fff7697800
1269,1269,0,8c2,f258bf,fff62b0900
1270,1270,0,8c3,f5c28f,fff4fde500
1271,1271,0,8c4,ed3a07,fff405ac00
1272,1272,0,8c5,e9d037,fff3582900
1273,1273,0,8c6,e8f5c3,fff2ee1900
1274,1274,0,8c7,e9d037,fff2b37300
1275,1275,0,8c8,e66667,fff285ff00
1276,1276,0,8c9,f5c28f,fff24e1e00
1277,1277,0,8ca,fc9630,fff1ff7600
1278,1278,0,8cb,fc9630,fff1a78d00
1279,1279,0,8cc,f69d03,fff15cb300
1280,1280,0,8cd,f4e81b,fff13f0000
1281,1281,0,8ce,eb851f,fff1611500
1282,1282,0,8cf,e9d037,fff1c49b00
1283,1283,0,8d0,eb851f,fff2527800
1284,1284,0,8d1,e58bf3,fff2e26f00
1285,1285,0,8d2,eaaaab,fff34a7d00
1286,1286,0,8d3,f77778,fff36d0e00
1287,1287,0,8d4,fe4b18,fff348d500
